FE,N,Eval,lambda,Iteration,Alg
5660,10,Ellips100,50,16,cma-es-ppmf-dp-2-pt-0.1
9089,10,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
14471,10,Ellips100,200,16,cma-es-ppmf-dp-2-pt-0.1
20166,10,Ellips100,300,16,cma-es-ppmf-dp-2-pt-0.1
24059,10,Ellips100,400,16,cma-es-ppmf-dp-2-pt-0.1
29057,10,Ellips100,500,16,cma-es-ppmf-dp-2-pt-0.1
52051,10,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
13056,30,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
21980,30,Ellips100,50,16,cma-es-ppmf-dp-2-pt-0.1
28986,30,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
44018,30,Ellips100,200,16,cma-es-ppmf-dp-2-pt-0.1
49363,30,Ellips100,300,16,cma-es-ppmf-dp-2-pt-0.1
58545,30,Ellips100,400,16,cma-es-ppmf-dp-2-pt-0.1
66131,30,Ellips100,500,16,cma-es-ppmf-dp-2-pt-0.1
100099,30,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
70916,50,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
56099,50,Ellips100,50,16,cma-es-ppmf-dp-2-pt-0.1
70901,50,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
100499,50,Ellips100,200,16,cma-es-ppmf-dp-2-pt-0.1
114379,50,Ellips100,300,16,cma-es-ppmf-dp-2-pt-0.1
131126,50,Ellips100,400,16,cma-es-ppmf-dp-2-pt-0.1
144788,50,Ellips100,500,16,cma-es-ppmf-dp-2-pt-0.1
202201,50,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
581602,100,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
156416,100,Ellips100,50,16,cma-es-ppmf-dp-2-pt-0.1
212301,100,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
290444,100,Ellips100,200,16,cma-es-ppmf-dp-2-pt-0.1
348256,100,Ellips100,300,16,cma-es-ppmf-dp-2-pt-0.1
417440,100,Ellips100,400,16,cma-es-ppmf-dp-2-pt-0.1
456410,100,Ellips100,500,16,cma-es-ppmf-dp-2-pt-0.1
659658,100,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
3211,2,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
2804,2,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
3534,2,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
5627,2,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
8126,2,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
10024,2,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
11522,2,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
20019,2,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
5092,5,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
3671,5,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
5655,5,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
9044,5,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
12039,5,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
15237,5,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
18536,5,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
34033,5,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
4641,10,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
4589,10,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
7978,10,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
13265,10,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
18059,10,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
22856,10,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
27554,10,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
48047,10,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
6720,30,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
8210,30,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
13331,30,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
21506,30,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
30400,30,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
38896,30,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
47093,30,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
85084,30,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
64591,50,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
12647,50,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
20199,50,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
34772,50,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
47858,50,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
58144,50,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
67634,50,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
105104,50,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
526613,100,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
24785,100,Sphere,50,17,cma-es-ppmf-dp-2-pt-0.1
38985,100,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
66932,100,Sphere,200,17,cma-es-ppmf-dp-2-pt-0.1
93610,100,Sphere,300,17,cma-es-ppmf-dp-2-pt-0.1
120299,100,Sphere,400,17,cma-es-ppmf-dp-2-pt-0.1
144287,100,Sphere,500,17,cma-es-ppmf-dp-2-pt-0.1
246245,100,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
3552,2,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
2651,2,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
3736,2,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
6029,2,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
7825,2,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
10024,2,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
12023,2,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
6412,5,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
3671,5,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
5352,5,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
9245,5,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
12641,5,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
15638,5,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
19538,5,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
34033,5,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
4014,10,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
4997,10,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
8180,10,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
14069,10,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
18661,10,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
23658,10,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
28055,10,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
50049,10,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
7589,30,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
12698,30,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
20401,30,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
26933,30,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
36721,30,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
42906,30,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
51101,30,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
91090,30,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
12330,50,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
24683,50,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
34137,50,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
56681,50,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
67724,50,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
87016,50,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
97193,50,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
144143,50,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
500301,100,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
54671,100,Ellips10,50,17,cma-es-ppmf-dp-2-pt-0.1
79789,100,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
128639,100,Ellips10,200,17,cma-es-ppmf-dp-2-pt-0.1
165248,100,Ellips10,300,17,cma-es-ppmf-dp-2-pt-0.1
209321,100,Ellips10,400,17,cma-es-ppmf-dp-2-pt-0.1
248495,100,Ellips10,500,17,cma-es-ppmf-dp-2-pt-0.1
385384,100,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
3673,2,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
2702,2,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
4039,2,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
6431,2,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
8427,2,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
10425,2,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
13526,2,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
10471,5,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
4130,5,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
5958,5,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
9647,5,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
12942,5,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
16440,5,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
20039,5,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
37036,5,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
5840,10,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
5762,10,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
8685,10,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
14270,10,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
19865,10,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
24861,10,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
29057,10,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
52051,10,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
13155,30,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
23204,30,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
32218,30,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
42008,30,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
49062,30,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
60550,30,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
65630,30,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
102101,30,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
68298,50,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
54161,50,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
70497,50,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
97484,50,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
122506,50,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
129121,50,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
143285,50,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
212211,50,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
543608,100,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
155090,100,Ellips100,50,17,cma-es-ppmf-dp-2-pt-0.1
213614,100,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
281801,100,Ellips100,200,17,cma-es-ppmf-dp-2-pt-0.1
350363,100,Ellips100,300,17,cma-es-ppmf-dp-2-pt-0.1
413831,100,Ellips100,400,17,cma-es-ppmf-dp-2-pt-0.1
462422,100,Ellips100,500,17,cma-es-ppmf-dp-2-pt-0.1
660659,100,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
3365,2,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
2498,2,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
3534,2,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
5024,2,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
7825,2,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
9222,2,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
11522,2,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
6027,5,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
3467,5,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
5554,5,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
9044,5,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
12340,5,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
15237,5,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
18536,5,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
33032,5,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
4443,10,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
4640,10,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
7776,10,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
13466,10,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
17758,10,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
22856,10,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
27053,10,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
48047,10,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
6621,30,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
8261,30,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
12220,30,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
21707,30,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
31002,30,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
39698,30,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
47093,30,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
84083,30,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
75580,50,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
13361,50,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
20300,50,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
35978,50,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
47256,50,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
57743,50,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
68135,50,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
111110,50,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
547194,100,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
26366,100,Sphere,50,18,cma-es-ppmf-dp-2-pt-0.1
39288,100,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
66731,100,Sphere,200,18,cma-es-ppmf-dp-2-pt-0.1
92707,100,Sphere,300,18,cma-es-ppmf-dp-2-pt-0.1
117492,100,Sphere,400,18,cma-es-ppmf-dp-2-pt-0.1
147794,100,Sphere,500,18,cma-es-ppmf-dp-2-pt-0.1
239238,100,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
3563,2,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
2906,2,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
3837,2,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
6230,2,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
7825,2,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
10826,2,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
12023,2,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
5356,5,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
3722,5,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
5655,5,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
9245,5,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
12641,5,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
15638,5,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
19037,5,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
35034,5,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
3970,10,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
4946,10,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
7978,10,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
13667,10,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
18661,10,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
23257,10,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
28556,10,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
49048,10,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
22626,30,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
12137,30,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
18886,30,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
29144,30,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
37323,30,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
43307,30,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
51101,30,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
89088,30,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
83357,50,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
24683,50,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
34238,50,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
56882,50,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
71637,50,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
85412,50,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
89678,50,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
139138,50,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
527548,100,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
53702,100,Ellips10,50,18,cma-es-ppmf-dp-2-pt-0.1
84536,100,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
126830,100,Ellips10,200,18,cma-es-ppmf-dp-2-pt-0.1
170666,100,Ellips10,300,18,cma-es-ppmf-dp-2-pt-0.1
212128,100,Ellips10,400,18,cma-es-ppmf-dp-2-pt-0.1
241481,100,Ellips10,500,18,cma-es-ppmf-dp-2-pt-0.1
370369,100,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
3695,2,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
2753,2,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
4039,2,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
6230,2,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
8427,2,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
10425,2,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
13526,2,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
10713,5,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
3926,5,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
5958,5,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
10049,5,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
12942,5,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
16039,5,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
20039,5,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
36035,5,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
5543,10,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
5864,10,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
8685,10,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
15275,10,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
19564,10,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
24059,10,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
30059,10,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
51050,10,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
12836,30,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
23663,30,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
31612,30,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
44018,30,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
48460,30,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
58545,30,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
63626,30,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
103102,30,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
65152,50,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
56456,50,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
71709,50,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
93062,50,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
117690,50,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
127918,50,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
146291,50,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
204203,50,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
539384,100,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
160700,100,Ellips100,50,18,cma-es-ppmf-dp-2-pt-0.1
202706,100,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
298283,100,Ellips100,200,18,cma-es-ppmf-dp-2-pt-0.1
343440,100,Ellips100,300,18,cma-es-ppmf-dp-2-pt-0.1
410623,100,Ellips100,400,18,cma-es-ppmf-dp-2-pt-0.1
463925,100,Ellips100,500,18,cma-es-ppmf-dp-2-pt-0.1
651650,100,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
3332,2,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
2651,2,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
3635,2,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
5627,2,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
7524,2,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
9623,2,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
12023,2,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
4509,5,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
3518,5,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
5554,5,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
8843,5,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
12340,5,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
15237,5,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
19037,5,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
34033,5,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
4839,10,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
4589,10,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
7776,10,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
13466,10,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
18059,10,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
22856,10,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
27053,10,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
48047,10,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
6764,30,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
8312,30,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
13432,30,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
23114,30,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
30701,30,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
39297,30,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
47594,30,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
85084,30,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
67418,50,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
13259,50,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
20603,50,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
35576,50,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
48460,50,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
59347,50,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
68135,50,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
107106,50,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
530034,100,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
24275,100,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
38682,100,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
67937,100,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
92105,100,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
117492,100,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
144287,100,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
240239,100,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
3387,2,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
2651,2,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
3837,2,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
6029,2,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
8126,2,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
10024,2,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
12524,2,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
8183,5,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
3773,5,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
5655,5,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
9647,5,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
12641,5,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
