FE,N,Eval,sigma,Iteration,Alg
1000399,100,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
4615,2,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
4159,2,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
3887,2,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
3631,2,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
3303,2,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
3023,2,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
2751,2,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
18339,5,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
17579,5,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
17379,5,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
15599,5,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
13499,5,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
13539,5,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
10579,5,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
10199,10,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
4599,10,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
6279,10,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
7519,10,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
4599,10,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
5199,10,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
22439,30,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
22079,30,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
19439,30,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
19919,30,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
16439,30,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
17039,30,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
18359,30,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
56999,50,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
53799,50,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
53199,50,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
47999,50,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
42999,50,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
41199,50,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
46999,50,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
217599,100,Griewank,0.001,9,cma-es-ppmf-dp-2-pt-0.1
212399,100,Griewank,0.01,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Griewank,0.1,9,cma-es-ppmf-dp-2-pt-0.1
186399,100,Griewank,1,9,cma-es-ppmf-dp-2-pt-0.1
162799,100,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
164399,100,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
4375,2,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
4175,2,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
3951,2,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
3615,2,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
3135,2,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
2935,2,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
2583,2,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
19579,5,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
16619,5,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
16719,5,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
14659,5,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
13039,5,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
12259,5,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
10439,5,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
83399,10,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
52639,10,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
99799,10,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,10,cma-es-ppmf-dp-2-pt-0.1
4799,2,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
4503,2,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
4031,2,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
3679,2,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
3431,2,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
3191,2,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
2775,2,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
18499,5,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
16659,5,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
15539,5,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
13739,5,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
12679,5,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
13239,5,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
10379,5,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
71479,10,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
90319,10,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
60239,10,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
66519,10,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
79919,10,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
65119,10,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,10,cma-es-ppmf-dp-2-pt-0.1
4671,2,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
4247,2,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
3879,2,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
3583,2,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
3239,2,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
2919,2,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
2671,2,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
4979,5,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
5439,5,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
5359,5,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
5019,5,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
4619,5,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
4879,5,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
5399,5,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
7559,10,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
6839,10,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
6799,10,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
6719,10,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
6959,10,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
210479,30,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
221039,30,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
165479,30,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
195599,30,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
120839,30,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
150479,30,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
204119,30,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,10,cma-es-ppmf-dp-2-pt-0.1
4615,2,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
4319,2,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
3847,2,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
3711,2,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
3327,2,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
3047,2,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
2847,2,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
17779,5,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
16719,5,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
15519,5,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
14819,5,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
13419,5,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
12399,5,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
11039,5,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
4399,10,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
4599,10,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
12199,10,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
10159,10,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
3479,10,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
6439,10,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
7999,10,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
22919,30,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
23159,30,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
21239,30,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
19919,30,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
17039,30,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
16919,30,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
17759,30,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
55999,50,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
55799,50,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
52199,50,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
46799,50,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
41399,50,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
41799,50,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
43799,50,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
216799,100,Griewank,0.001,10,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Griewank,0.01,10,cma-es-ppmf-dp-2-pt-0.1
199199,100,Griewank,0.1,10,cma-es-ppmf-dp-2-pt-0.1
185999,100,Griewank,1,10,cma-es-ppmf-dp-2-pt-0.1
161199,100,Griewank,10,10,cma-es-ppmf-dp-2-pt-0.1
153199,100,Griewank,100,10,cma-es-ppmf-dp-2-pt-0.1
163999,100,Griewank,1000,10,cma-es-ppmf-dp-2-pt-0.1
4655,2,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
4215,2,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
3895,2,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
3655,2,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
3119,2,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
2839,2,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
2735,2,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
18039,5,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
16719,5,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
16499,5,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
14339,5,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
13039,5,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
11719,5,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
11659,5,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
89959,10,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
60519,10,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
89439,10,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
84239,10,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
84119,10,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,11,cma-es-ppmf-dp-2-pt-0.1
4887,2,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
4263,2,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
3975,2,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
3503,2,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
3527,2,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
3207,2,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
2759,2,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
17719,5,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
16979,5,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
15539,5,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
14579,5,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
13519,5,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
12179,5,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
10879,5,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
65399,10,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
69759,10,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
97399,10,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
51559,10,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
43119,10,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,11,cma-es-ppmf-dp-2-pt-0.1
4647,2,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
4295,2,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
3847,2,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
3495,2,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
3207,2,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
2991,2,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
2607,2,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
5199,5,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
5479,5,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
5379,5,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
4639,5,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
4479,5,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
4759,5,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
5599,5,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
7359,10,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
6959,10,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
6959,10,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
6639,10,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
6559,10,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
197279,30,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
211919,30,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
176759,30,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
193439,30,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
182039,30,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
186359,30,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
151319,30,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,11,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,11,cma-es-ppmf-dp-2-pt-0.1
4591,2,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
4175,2,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
4079,2,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
3679,2,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
3319,2,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
2935,2,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
2743,2,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
17959,5,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
18019,5,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
16039,5,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
14139,5,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
13079,5,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
12559,5,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
10819,5,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
10919,10,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
5239,10,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
7519,10,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
4159,10,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
6639,10,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
4239,10,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
5159,10,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
21959,30,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
22199,30,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
20759,30,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
