FE,N,Eval,lambda,Iteration,Alg
24460,5,Rastrigin,400,18,cma-es-ppmf-dp-2-pt-0.1
27053,5,Rastrigin,500,18,cma-es-ppmf-dp-2-pt-0.1
42041,5,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
83291,10,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
92717,10,Rastrigin,50,18,cma-es-ppmf-dp-2-pt-0.1
67366,10,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
100097,10,Rastrigin,200,18,cma-es-ppmf-dp-2-pt-0.1
29497,10,Rastrigin,300,18,cma-es-ppmf-dp-2-pt-0.1
100249,10,Rastrigin,400,18,cma-es-ppmf-dp-2-pt-0.1
35069,10,Rastrigin,500,18,cma-es-ppmf-dp-2-pt-0.1
57056,10,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
300002,30,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
300032,30,Rastrigin,50,18,cma-es-ppmf-dp-2-pt-0.1
300070,30,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
300092,30,Rastrigin,200,18,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,18,cma-es-ppmf-dp-2-pt-0.1
52530,30,Rastrigin,400,18,cma-es-ppmf-dp-2-pt-0.1
300098,30,Rastrigin,500,18,cma-es-ppmf-dp-2-pt-0.1
300299,30,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
69640,50,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,18,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,18,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,18,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,18,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,18,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
564112,100,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,18,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,18,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,18,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,18,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,18,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
3684,2,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
5354,2,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
8685,2,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
13064,2,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
18059,2,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
20049,2,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
14541,5,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
15911,5,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
23128,5,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
28139,5,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
50266,5,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
42906,5,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
61918,10,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
88382,10,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
60902,10,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
100232,10,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
300002,30,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
62622,50,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
523863,100,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,18,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,18,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,18,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,18,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,18,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
3321,2,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
4436,2,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
5655,2,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
10250,2,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
12641,2,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
16841,2,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
13243,5,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
6476,5,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
9392,5,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
15275,5,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
20467,5,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
25663,5,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
31562,5,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
9910,10,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
8261,10,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
13432,10,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
22511,10,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
31303,10,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
38896,10,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
46091,10,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
82081,10,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
32966,30,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
166259,30,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
175638,30,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
146528,30,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
160131,30,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
64560,30,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
79658,30,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
142141,30,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
65636,50,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
562462,100,Schwefel,10,18,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,18,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,18,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,18,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,18,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,18,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,18,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,18,cma-es-ppmf-dp-2-pt-0.1
3607,2,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
6068,2,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
9796,2,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
17687,2,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
14046,5,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
16982,5,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
28077,5,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
16079,5,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
19263,5,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
33282,5,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
31061,5,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
46045,5,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
57001,10,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
7802,10,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
7574,10,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
12863,10,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
17758,10,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
22455,10,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
27053,10,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
53052,10,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
7831,30,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
10964,30,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
17068,30,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
24320,30,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
33410,30,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
39698,30,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
49097,30,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
80079,30,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
70113,50,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
20756,50,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
500050,50,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
52259,50,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
62908,50,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
76189,50,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
87173,50,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
129128,50,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
549812,100,Griewank,10,18,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Griewank,50,18,cma-es-ppmf-dp-2-pt-0.1
75143,100,Griewank,100,18,cma-es-ppmf-dp-2-pt-0.1
118388,100,Griewank,200,18,cma-es-ppmf-dp-2-pt-0.1
148693,100,Griewank,300,18,cma-es-ppmf-dp-2-pt-0.1
186464,100,Griewank,400,18,cma-es-ppmf-dp-2-pt-0.1
216431,100,Griewank,500,18,cma-es-ppmf-dp-2-pt-0.1
330329,100,Griewank,1000,18,cma-es-ppmf-dp-2-pt-0.1
3266,2,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
6017,2,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
10503,2,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
8441,2,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
12340,2,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
20049,2,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
16031,2,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
14563,5,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
16727,5,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
22926,5,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
12662,5,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
18962,5,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
20450,5,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
25550,5,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
42041,5,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
68683,10,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
100010,10,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
100090,10,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
100097,10,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
25885,10,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
30876,10,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
36572,10,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
60059,10,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
300002,30,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
300032,30,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
300070,30,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
300092,30,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
300348,30,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
56612,30,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
109108,30,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
69750,50,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
522928,100,Rastrigin,10,19,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,19,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,19,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,19,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,19,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,19,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,19,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,19,cma-es-ppmf-dp-2-pt-0.1
3574,2,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
5711,2,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
8079,2,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
13868,2,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
20166,2,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
13633,2,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
14739,5,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
15656,5,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
18381,5,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
28139,5,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
50266,5,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
50124,5,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
65856,10,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
52274,10,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
78274,10,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
100232,10,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
20899,30,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
68287,50,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
533345,100,Schaffer,10,19,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,19,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,19,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,19,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,19,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,19,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,19,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,19,cma-es-ppmf-dp-2-pt-0.1
3409,2,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
4589,2,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
5958,2,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
9647,2,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
13544,2,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
16440,2,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
19538,2,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
13606,5,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
6272,5,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
9493,5,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
15275,5,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
20467,5,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
25262,5,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
31061,5,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
10097,10,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
7904,10,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
13230,10,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
22511,10,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
31002,10,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
38896,10,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
46592,10,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
83082,10,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
15245,30,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
141371,30,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
178567,30,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
172256,30,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
116185,30,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
69372,30,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
80159,30,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
142141,30,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
58717,50,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
520145,100,Schwefel,10,19,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,19,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,19,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,19,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,19,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,19,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,19,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,19,cma-es-ppmf-dp-2-pt-0.1
3464,2,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
5966,2,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
9190,2,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
17285,2,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
13727,5,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
18002,5,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
24946,5,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
37385,5,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
33711,5,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
50124,5,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
22043,5,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
40039,5,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
59289,10,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
6170,10,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
7473,10,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
12863,10,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
17457,10,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
22856,10,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
26051,10,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
47046,10,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
8942,30,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
12239,30,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
17068,30,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
25928,30,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
33711,30,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
41703,30,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
47093,30,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
81080,30,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
69134,50,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
21317,50,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
30703,50,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
52259,50,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
60199,50,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
78595,50,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
89678,50,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
125124,50,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
515910,100,Griewank,10,19,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Griewank,50,19,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Griewank,100,19,cma-es-ppmf-dp-2-pt-0.1
117785,100,Griewank,200,19,cma-es-ppmf-dp-2-pt-0.1
160432,100,Griewank,300,19,cma-es-ppmf-dp-2-pt-0.1
182454,100,Griewank,400,19,cma-es-ppmf-dp-2-pt-0.1
210419,100,Griewank,500,19,cma-es-ppmf-dp-2-pt-0.1
338337,100,Griewank,1000,19,cma-es-ppmf-dp-2-pt-0.1
3299,2,Rastrigin,10,20,cma-es-ppmf-dp-2-pt-0.1
6170,2,Rastrigin,50,20,cma-es-ppmf-dp-2-pt-0.1
7574,2,Rastrigin,100,20,cma-es-ppmf-dp-2-pt-0.1
11858,2,Rastrigin,200,20,cma-es-ppmf-dp-2-pt-0.1
