FE,N,Eval,sigma,Iteration,Alg
2979,5,Ellips100,100,12,cma-es-ppmf-dp-2-pt-0.1
2979,5,Ellips100,1000,12,cma-es-ppmf-dp-2-pt-0.1
5919,10,Ellips100,0.001,12,cma-es-ppmf-dp-2-pt-0.1
5519,10,Ellips100,0.01,12,cma-es-ppmf-dp-2-pt-0.1
5079,10,Ellips100,0.1,12,cma-es-ppmf-dp-2-pt-0.1
5039,10,Ellips100,1,12,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips100,10,12,cma-es-ppmf-dp-2-pt-0.1
4719,10,Ellips100,100,12,cma-es-ppmf-dp-2-pt-0.1
5399,10,Ellips100,1000,12,cma-es-ppmf-dp-2-pt-0.1
37199,30,Ellips100,0.001,12,cma-es-ppmf-dp-2-pt-0.1
39119,30,Ellips100,0.01,12,cma-es-ppmf-dp-2-pt-0.1
33719,30,Ellips100,0.1,12,cma-es-ppmf-dp-2-pt-0.1
31439,30,Ellips100,1,12,cma-es-ppmf-dp-2-pt-0.1
29879,30,Ellips100,10,12,cma-es-ppmf-dp-2-pt-0.1
30959,30,Ellips100,100,12,cma-es-ppmf-dp-2-pt-0.1
30839,30,Ellips100,1000,12,cma-es-ppmf-dp-2-pt-0.1
104399,50,Ellips100,0.001,12,cma-es-ppmf-dp-2-pt-0.1
107599,50,Ellips100,0.01,12,cma-es-ppmf-dp-2-pt-0.1
100599,50,Ellips100,0.1,12,cma-es-ppmf-dp-2-pt-0.1
94799,50,Ellips100,1,12,cma-es-ppmf-dp-2-pt-0.1
87799,50,Ellips100,10,12,cma-es-ppmf-dp-2-pt-0.1
87199,50,Ellips100,100,12,cma-es-ppmf-dp-2-pt-0.1
87399,50,Ellips100,1000,12,cma-es-ppmf-dp-2-pt-0.1
460399,100,Ellips100,0.001,12,cma-es-ppmf-dp-2-pt-0.1
439599,100,Ellips100,0.01,12,cma-es-ppmf-dp-2-pt-0.1
434399,100,Ellips100,0.1,12,cma-es-ppmf-dp-2-pt-0.1
407599,100,Ellips100,1,12,cma-es-ppmf-dp-2-pt-0.1
391999,100,Ellips100,10,12,cma-es-ppmf-dp-2-pt-0.1
380399,100,Ellips100,100,12,cma-es-ppmf-dp-2-pt-0.1
398799,100,Ellips100,1000,12,cma-es-ppmf-dp-2-pt-0.1
4431,2,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4127,2,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3847,2,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3623,2,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
3079,2,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
2919,2,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
2591,2,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
2959,5,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
2859,5,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
2759,5,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
2859,5,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
2719,5,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
2459,5,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
2939,5,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
4359,10,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4159,10,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3959,10,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3879,10,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
3719,10,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
4159,10,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
18119,30,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
18119,30,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
15959,30,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
14759,30,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
12839,30,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
12119,30,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
14159,30,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
42799,50,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
41999,50,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
39399,50,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
35199,50,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
27399,50,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
26799,50,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
28599,50,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
147599,100,Sphere,0.001,13,cma-es-ppmf-dp-2-pt-0.1
149999,100,Sphere,0.01,13,cma-es-ppmf-dp-2-pt-0.1
135999,100,Sphere,0.1,13,cma-es-ppmf-dp-2-pt-0.1
118399,100,Sphere,1,13,cma-es-ppmf-dp-2-pt-0.1
97999,100,Sphere,10,13,cma-es-ppmf-dp-2-pt-0.1
88399,100,Sphere,100,13,cma-es-ppmf-dp-2-pt-0.1
98799,100,Sphere,1000,13,cma-es-ppmf-dp-2-pt-0.1
4631,2,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4303,2,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3999,2,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3607,2,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
3167,2,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
3007,2,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
2719,2,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
2979,5,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
3019,5,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
2759,5,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
2759,5,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
2579,5,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
2699,5,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
2899,5,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
4839,10,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4479,10,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4599,10,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
4239,10,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
3799,10,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
3959,10,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
4359,10,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
25319,30,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
23159,30,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
23879,30,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
20759,30,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
18119,30,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
18359,30,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
18959,30,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
64399,50,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
60999,50,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
62799,50,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
52399,50,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
46599,50,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
47799,50,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
47999,50,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
254399,100,Ellips10,0.001,13,cma-es-ppmf-dp-2-pt-0.1
248799,100,Ellips10,0.01,13,cma-es-ppmf-dp-2-pt-0.1
223199,100,Ellips10,0.1,13,cma-es-ppmf-dp-2-pt-0.1
200799,100,Ellips10,1,13,cma-es-ppmf-dp-2-pt-0.1
190399,100,Ellips10,10,13,cma-es-ppmf-dp-2-pt-0.1
175999,100,Ellips10,100,13,cma-es-ppmf-dp-2-pt-0.1
184399,100,Ellips10,1000,13,cma-es-ppmf-dp-2-pt-0.1
4903,2,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4463,2,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4055,2,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3823,2,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
3391,2,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
3007,2,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
2799,2,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
3439,5,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
3119,5,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
2819,5,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
2599,5,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
2919,5,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
3559,5,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
5679,10,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
5519,10,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4879,10,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
4959,10,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
4319,10,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
4679,10,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
5079,10,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
38999,30,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
37679,30,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
35879,30,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
33239,30,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
29399,30,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
29879,30,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
29639,30,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
109999,50,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
108999,50,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
99799,50,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
92599,50,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
92599,50,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
82399,50,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
91999,50,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
466799,100,Ellips100,0.001,13,cma-es-ppmf-dp-2-pt-0.1
472399,100,Ellips100,0.01,13,cma-es-ppmf-dp-2-pt-0.1
422399,100,Ellips100,0.1,13,cma-es-ppmf-dp-2-pt-0.1
410799,100,Ellips100,1,13,cma-es-ppmf-dp-2-pt-0.1
387599,100,Ellips100,10,13,cma-es-ppmf-dp-2-pt-0.1
380799,100,Ellips100,100,13,cma-es-ppmf-dp-2-pt-0.1
395599,100,Ellips100,1000,13,cma-es-ppmf-dp-2-pt-0.1
4479,2,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4127,2,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3879,2,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3343,2,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
3247,2,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
2943,2,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
2543,2,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
2719,5,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
2719,5,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
2559,5,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
2639,5,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
2679,5,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
2559,5,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
2779,5,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
4639,10,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4119,10,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
4119,10,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3999,10,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
3559,10,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
3999,10,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
18359,30,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
17519,30,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
17159,30,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
14519,30,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
12239,30,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
12239,30,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
14759,30,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
43199,50,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
42399,50,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
40599,50,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
34599,50,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
28999,50,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
27599,50,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
31599,50,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
147199,100,Sphere,0.001,14,cma-es-ppmf-dp-2-pt-0.1
144799,100,Sphere,0.01,14,cma-es-ppmf-dp-2-pt-0.1
133999,100,Sphere,0.1,14,cma-es-ppmf-dp-2-pt-0.1
117199,100,Sphere,1,14,cma-es-ppmf-dp-2-pt-0.1
95199,100,Sphere,10,14,cma-es-ppmf-dp-2-pt-0.1
89599,100,Sphere,100,14,cma-es-ppmf-dp-2-pt-0.1
98399,100,Sphere,1000,14,cma-es-ppmf-dp-2-pt-0.1
4647,2,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4407,2,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3935,2,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3535,2,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
3471,2,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
3023,2,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
2655,2,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
3179,5,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
2819,5,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
2719,5,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3019,5,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
2579,5,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
3079,5,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
4959,10,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4519,10,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
4119,10,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
4039,10,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
3799,10,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
4239,10,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
4479,10,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
25439,30,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
24839,30,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
22439,30,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
22559,30,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
17999,30,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
17879,30,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
20279,30,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
62799,50,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
62799,50,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
58999,50,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
55399,50,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
47999,50,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
48199,50,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
48999,50,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
252399,100,Ellips10,0.001,14,cma-es-ppmf-dp-2-pt-0.1
246799,100,Ellips10,0.01,14,cma-es-ppmf-dp-2-pt-0.1
223199,100,Ellips10,0.1,14,cma-es-ppmf-dp-2-pt-0.1
205599,100,Ellips10,1,14,cma-es-ppmf-dp-2-pt-0.1
186399,100,Ellips10,10,14,cma-es-ppmf-dp-2-pt-0.1
178799,100,Ellips10,100,14,cma-es-ppmf-dp-2-pt-0.1
189199,100,Ellips10,1000,14,cma-es-ppmf-dp-2-pt-0.1
4719,2,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4311,2,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
4151,2,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3615,2,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
3247,2,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
3143,2,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
2631,2,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
3239,5,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
2859,5,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3379,5,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
3239,5,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
2979,5,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
3299,5,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
5999,10,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
5479,10,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
5039,10,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
4799,10,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
4599,10,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
4679,10,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
5039,10,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
39359,30,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
37799,30,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
35279,30,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
33599,30,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
30119,30,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
30359,30,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
30839,30,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
107199,50,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
107199,50,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
101399,50,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
94999,50,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
90199,50,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
87399,50,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
89599,50,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
466399,100,Ellips100,0.001,14,cma-es-ppmf-dp-2-pt-0.1
458399,100,Ellips100,0.01,14,cma-es-ppmf-dp-2-pt-0.1
421599,100,Ellips100,0.1,14,cma-es-ppmf-dp-2-pt-0.1
404799,100,Ellips100,1,14,cma-es-ppmf-dp-2-pt-0.1
390399,100,Ellips100,10,14,cma-es-ppmf-dp-2-pt-0.1
367199,100,Ellips100,100,14,cma-es-ppmf-dp-2-pt-0.1
388799,100,Ellips100,1000,14,cma-es-ppmf-dp-2-pt-0.1
4359,2,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4191,2,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3759,2,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3495,2,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
3279,2,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
3087,2,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
2727,2,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
2639,5,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
2559,5,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
2739,5,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
2619,5,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
2459,5,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
2879,5,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
2719,5,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
4199,10,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4159,10,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
4039,10,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
3679,10,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
3879,10,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
4279,10,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
18599,30,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
17159,30,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
16919,30,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
14759,30,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
11759,30,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
12599,30,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
14279,30,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
44799,50,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
41799,50,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
39399,50,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
33199,50,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
28999,50,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
27199,50,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
29999,50,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
149999,100,Sphere,0.001,15,cma-es-ppmf-dp-2-pt-0.1
150799,100,Sphere,0.01,15,cma-es-ppmf-dp-2-pt-0.1
131999,100,Sphere,0.1,15,cma-es-ppmf-dp-2-pt-0.1
113999,100,Sphere,1,15,cma-es-ppmf-dp-2-pt-0.1
97199,100,Sphere,10,15,cma-es-ppmf-dp-2-pt-0.1
91999,100,Sphere,100,15,cma-es-ppmf-dp-2-pt-0.1
99199,100,Sphere,1000,15,cma-es-ppmf-dp-2-pt-0.1
4471,2,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4231,2,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3911,2,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3759,2,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
3319,2,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
2967,2,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
2775,2,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
2839,5,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
2979,5,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
2699,5,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
2439,5,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
2799,5,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
2719,5,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
2959,5,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
4599,10,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4959,10,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
4519,10,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
4119,10,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
3919,10,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
4159,10,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
4479,10,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
25799,30,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
24359,30,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
23639,30,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
21119,30,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
16319,30,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
18239,30,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
19799,30,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
65199,50,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
68999,50,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
60799,50,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
55799,50,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
45799,50,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
41999,50,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
50199,50,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
245999,100,Ellips10,0.001,15,cma-es-ppmf-dp-2-pt-0.1
241199,100,Ellips10,0.01,15,cma-es-ppmf-dp-2-pt-0.1
225999,100,Ellips10,0.1,15,cma-es-ppmf-dp-2-pt-0.1
199599,100,Ellips10,1,15,cma-es-ppmf-dp-2-pt-0.1
185999,100,Ellips10,10,15,cma-es-ppmf-dp-2-pt-0.1
171599,100,Ellips10,100,15,cma-es-ppmf-dp-2-pt-0.1
184799,100,Ellips10,1000,15,cma-es-ppmf-dp-2-pt-0.1
4655,2,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4415,2,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
4103,2,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3831,2,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
3447,2,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
