FE,N,Eval,p_target,d_param,Iteration,Alg
6303,2,Ellips100,0.3,50,9,cma-es-ppmf-dp-50-pt-0.3
10007,2,Ellips100,0.4,50,9,cma-es-ppmf-dp-50-pt-0.4
4079,2,Ellips100,0.5,50,9,cma-es-ppmf-dp-50-pt-0.5
8127,2,Ellips100,0.6,50,9,cma-es-ppmf-dp-50-pt-0.6
6503,2,Ellips100,0.9,50,9,cma-es-ppmf-dp-50-pt-0.9
5527,2,Ellips100,0.1,100,9,cma-es-ppmf-dp-100-pt-0.1
8751,2,Ellips100,0.2,100,9,cma-es-ppmf-dp-100-pt-0.2
20007,2,Ellips100,0.3,100,9,cma-es-ppmf-dp-100-pt-0.3
8895,2,Ellips100,0.4,100,9,cma-es-ppmf-dp-100-pt-0.4
6215,2,Ellips100,0.5,100,9,cma-es-ppmf-dp-100-pt-0.5
10023,2,Ellips100,0.6,100,9,cma-es-ppmf-dp-100-pt-0.6
8927,2,Ellips100,0.9,100,9,cma-es-ppmf-dp-100-pt-0.9
6739,5,Ellips100,0.1,0.1,9,cma-es-ppmf-dp-0.1-pt-0.1
5859,5,Ellips100,0.2,0.1,9,cma-es-ppmf-dp-0.1-pt-0.2
5099,5,Ellips100,0.3,0.1,9,cma-es-ppmf-dp-0.1-pt-0.3
4519,5,Ellips100,0.4,0.1,9,cma-es-ppmf-dp-0.1-pt-0.4
3959,5,Ellips100,0.5,0.1,9,cma-es-ppmf-dp-0.1-pt-0.5
4119,5,Ellips100,0.6,0.1,9,cma-es-ppmf-dp-0.1-pt-0.6
4479,5,Ellips100,0.9,0.1,9,cma-es-ppmf-dp-0.1-pt-0.9
5759,5,Ellips100,0.1,0.3,9,cma-es-ppmf-dp-0.3-pt-0.1
3839,5,Ellips100,0.2,0.3,9,cma-es-ppmf-dp-0.3-pt-0.2
3079,5,Ellips100,0.3,0.3,9,cma-es-ppmf-dp-0.3-pt-0.3
2699,5,Ellips100,0.4,0.3,9,cma-es-ppmf-dp-0.3-pt-0.4
2939,5,Ellips100,0.5,0.3,9,cma-es-ppmf-dp-0.3-pt-0.5
2359,5,Ellips100,0.6,0.3,9,cma-es-ppmf-dp-0.3-pt-0.6
2899,5,Ellips100,0.9,0.3,9,cma-es-ppmf-dp-0.3-pt-0.9
4719,5,Ellips100,0.1,0.5,9,cma-es-ppmf-dp-0.5-pt-0.1
3159,5,Ellips100,0.2,0.5,9,cma-es-ppmf-dp-0.5-pt-0.2
2399,5,Ellips100,0.3,0.5,9,cma-es-ppmf-dp-0.5-pt-0.3
2479,5,Ellips100,0.4,0.5,9,cma-es-ppmf-dp-0.5-pt-0.4
2419,5,Ellips100,0.5,0.5,9,cma-es-ppmf-dp-0.5-pt-0.5
2299,5,Ellips100,0.6,0.5,9,cma-es-ppmf-dp-0.5-pt-0.6
3059,5,Ellips100,0.9,0.5,9,cma-es-ppmf-dp-0.5-pt-0.9
3439,5,Ellips100,0.1,1,9,cma-es-ppmf-dp-1-pt-0.1
2459,5,Ellips100,0.2,1,9,cma-es-ppmf-dp-1-pt-0.2
1779,5,Ellips100,0.3,1,9,cma-es-ppmf-dp-1-pt-0.3
1919,5,Ellips100,0.4,1,9,cma-es-ppmf-dp-1-pt-0.4
2179,5,Ellips100,0.5,1,9,cma-es-ppmf-dp-1-pt-0.5
2759,5,Ellips100,0.6,1,9,cma-es-ppmf-dp-1-pt-0.6
11579,5,Ellips100,0.9,1,9,cma-es-ppmf-dp-1-pt-0.9
3059,5,Ellips100,0.1,2,9,cma-es-ppmf-dp-2-pt-0.1
2359,5,Ellips100,0.2,2,9,cma-es-ppmf-dp-2-pt-0.2
2059,5,Ellips100,0.3,2,9,cma-es-ppmf-dp-2-pt-0.3
2059,5,Ellips100,0.4,2,9,cma-es-ppmf-dp-2-pt-0.4
3479,5,Ellips100,0.5,2,9,cma-es-ppmf-dp-2-pt-0.5
3159,5,Ellips100,0.6,2,9,cma-es-ppmf-dp-2-pt-0.6
22879,5,Ellips100,0.9,2,9,cma-es-ppmf-dp-2-pt-0.9
16559,5,Ellips100,0.1,10,9,cma-es-ppmf-dp-10-pt-0.1
21239,5,Ellips100,0.2,10,9,cma-es-ppmf-dp-10-pt-0.2
19459,5,Ellips100,0.3,10,9,cma-es-ppmf-dp-10-pt-0.3
16619,5,Ellips100,0.4,10,9,cma-es-ppmf-dp-10-pt-0.4
15879,5,Ellips100,0.5,10,9,cma-es-ppmf-dp-10-pt-0.5
18339,5,Ellips100,0.6,10,9,cma-es-ppmf-dp-10-pt-0.6
13879,5,Ellips100,0.9,10,9,cma-es-ppmf-dp-10-pt-0.9
15479,5,Ellips100,0.1,50,9,cma-es-ppmf-dp-50-pt-0.1
18979,5,Ellips100,0.2,50,9,cma-es-ppmf-dp-50-pt-0.2
12619,5,Ellips100,0.3,50,9,cma-es-ppmf-dp-50-pt-0.3
20279,5,Ellips100,0.4,50,9,cma-es-ppmf-dp-50-pt-0.4
19559,5,Ellips100,0.5,50,9,cma-es-ppmf-dp-50-pt-0.5
13899,5,Ellips100,0.6,50,9,cma-es-ppmf-dp-50-pt-0.6
15099,5,Ellips100,0.9,50,9,cma-es-ppmf-dp-50-pt-0.9
14119,5,Ellips100,0.1,100,9,cma-es-ppmf-dp-100-pt-0.1
13639,5,Ellips100,0.2,100,9,cma-es-ppmf-dp-100-pt-0.2
13919,5,Ellips100,0.3,100,9,cma-es-ppmf-dp-100-pt-0.3
18619,5,Ellips100,0.4,100,9,cma-es-ppmf-dp-100-pt-0.4
13199,5,Ellips100,0.5,100,9,cma-es-ppmf-dp-100-pt-0.5
11359,5,Ellips100,0.6,100,9,cma-es-ppmf-dp-100-pt-0.6
14679,5,Ellips100,0.9,100,9,cma-es-ppmf-dp-100-pt-0.9
19719,10,Ellips100,0.1,0.1,9,cma-es-ppmf-dp-0.1-pt-0.1
15399,10,Ellips100,0.2,0.1,9,cma-es-ppmf-dp-0.1-pt-0.2
12439,10,Ellips100,0.3,0.1,9,cma-es-ppmf-dp-0.1-pt-0.3
10559,10,Ellips100,0.4,0.1,9,cma-es-ppmf-dp-0.1-pt-0.4
8999,10,Ellips100,0.5,0.1,9,cma-es-ppmf-dp-0.1-pt-0.5
10039,10,Ellips100,0.6,0.1,9,cma-es-ppmf-dp-0.1-pt-0.6
27799,10,Ellips100,0.9,0.1,9,cma-es-ppmf-dp-0.1-pt-0.9
13119,10,Ellips100,0.1,0.3,9,cma-es-ppmf-dp-0.3-pt-0.1
8599,10,Ellips100,0.2,0.3,9,cma-es-ppmf-dp-0.3-pt-0.2
6479,10,Ellips100,0.3,0.3,9,cma-es-ppmf-dp-0.3-pt-0.3
5999,10,Ellips100,0.4,0.3,9,cma-es-ppmf-dp-0.3-pt-0.4
6519,10,Ellips100,0.5,0.3,9,cma-es-ppmf-dp-0.3-pt-0.5
8879,10,Ellips100,0.6,0.3,9,cma-es-ppmf-dp-0.3-pt-0.6
48519,10,Ellips100,0.9,0.3,9,cma-es-ppmf-dp-0.3-pt-0.9
10039,10,Ellips100,0.1,0.5,9,cma-es-ppmf-dp-0.5-pt-0.1
6479,10,Ellips100,0.2,0.5,9,cma-es-ppmf-dp-0.5-pt-0.2
5879,10,Ellips100,0.3,0.5,9,cma-es-ppmf-dp-0.5-pt-0.3
6119,10,Ellips100,0.4,0.5,9,cma-es-ppmf-dp-0.5-pt-0.4
6639,10,Ellips100,0.5,0.5,9,cma-es-ppmf-dp-0.5-pt-0.5
7359,10,Ellips100,0.6,0.5,9,cma-es-ppmf-dp-0.5-pt-0.6
5839,10,Ellips100,0.9,0.5,9,cma-es-ppmf-dp-0.5-pt-0.9
6839,10,Ellips100,0.1,1,9,cma-es-ppmf-dp-1-pt-0.1
5079,10,Ellips100,0.2,1,9,cma-es-ppmf-dp-1-pt-0.2
5239,10,Ellips100,0.3,1,9,cma-es-ppmf-dp-1-pt-0.3
5919,10,Ellips100,0.4,1,9,cma-es-ppmf-dp-1-pt-0.4
6559,10,Ellips100,0.5,1,9,cma-es-ppmf-dp-1-pt-0.5
8159,10,Ellips100,0.6,1,9,cma-es-ppmf-dp-1-pt-0.6
47319,10,Ellips100,0.9,1,9,cma-es-ppmf-dp-1-pt-0.9
5279,10,Ellips100,0.1,2,9,cma-es-ppmf-dp-2-pt-0.1
4279,10,Ellips100,0.2,2,9,cma-es-ppmf-dp-2-pt-0.2
4759,10,Ellips100,0.3,2,9,cma-es-ppmf-dp-2-pt-0.3
5479,10,Ellips100,0.4,2,9,cma-es-ppmf-dp-2-pt-0.4
6999,10,Ellips100,0.5,2,9,cma-es-ppmf-dp-2-pt-0.5
50319,10,Ellips100,0.6,2,9,cma-es-ppmf-dp-2-pt-0.6
42079,10,Ellips100,0.9,2,9,cma-es-ppmf-dp-2-pt-0.9
54839,10,Ellips100,0.1,10,9,cma-es-ppmf-dp-10-pt-0.1
51039,10,Ellips100,0.2,10,9,cma-es-ppmf-dp-10-pt-0.2
36919,10,Ellips100,0.3,10,9,cma-es-ppmf-dp-10-pt-0.3
45959,10,Ellips100,0.4,10,9,cma-es-ppmf-dp-10-pt-0.4
37519,10,Ellips100,0.5,10,9,cma-es-ppmf-dp-10-pt-0.5
37599,10,Ellips100,0.6,10,9,cma-es-ppmf-dp-10-pt-0.6
55759,10,Ellips100,0.9,10,9,cma-es-ppmf-dp-10-pt-0.9
43519,10,Ellips100,0.1,50,9,cma-es-ppmf-dp-50-pt-0.1
35879,10,Ellips100,0.2,50,9,cma-es-ppmf-dp-50-pt-0.2
45799,10,Ellips100,0.3,50,9,cma-es-ppmf-dp-50-pt-0.3
48959,10,Ellips100,0.4,50,9,cma-es-ppmf-dp-50-pt-0.4
46719,10,Ellips100,0.5,50,9,cma-es-ppmf-dp-50-pt-0.5
41599,10,Ellips100,0.6,50,9,cma-es-ppmf-dp-50-pt-0.6
42119,10,Ellips100,0.9,50,9,cma-es-ppmf-dp-50-pt-0.9
38079,10,Ellips100,0.1,100,9,cma-es-ppmf-dp-100-pt-0.1
43239,10,Ellips100,0.2,100,9,cma-es-ppmf-dp-100-pt-0.2
51839,10,Ellips100,0.3,100,9,cma-es-ppmf-dp-100-pt-0.3
47039,10,Ellips100,0.4,100,9,cma-es-ppmf-dp-100-pt-0.4
41599,10,Ellips100,0.5,100,9,cma-es-ppmf-dp-100-pt-0.5
51079,10,Ellips100,0.6,100,9,cma-es-ppmf-dp-100-pt-0.6
56799,10,Ellips100,0.9,100,9,cma-es-ppmf-dp-100-pt-0.9
118439,30,Ellips100,0.1,0.1,9,cma-es-ppmf-dp-0.1-pt-0.1
73559,30,Ellips100,0.2,0.1,9,cma-es-ppmf-dp-0.1-pt-0.2
52679,30,Ellips100,0.3,0.1,9,cma-es-ppmf-dp-0.1-pt-0.3
47279,30,Ellips100,0.4,0.1,9,cma-es-ppmf-dp-0.1-pt-0.4
52319,30,Ellips100,0.5,0.1,9,cma-es-ppmf-dp-0.1-pt-0.5
60719,30,Ellips100,0.6,0.1,9,cma-es-ppmf-dp-0.1-pt-0.6
147959,30,Ellips100,0.9,0.1,9,cma-es-ppmf-dp-0.1-pt-0.9
60959,30,Ellips100,0.1,0.3,9,cma-es-ppmf-dp-0.3-pt-0.1
38999,30,Ellips100,0.2,0.3,9,cma-es-ppmf-dp-0.3-pt-0.2
37679,30,Ellips100,0.3,0.3,9,cma-es-ppmf-dp-0.3-pt-0.3
48599,30,Ellips100,0.4,0.3,9,cma-es-ppmf-dp-0.3-pt-0.4
54959,30,Ellips100,0.5,0.3,9,cma-es-ppmf-dp-0.3-pt-0.5
74759,30,Ellips100,0.6,0.3,9,cma-es-ppmf-dp-0.3-pt-0.6
300119,30,Ellips100,0.9,0.3,9,cma-es-ppmf-dp-0.3-pt-0.9
41759,30,Ellips100,0.1,0.5,9,cma-es-ppmf-dp-0.5-pt-0.1
36719,30,Ellips100,0.2,0.5,9,cma-es-ppmf-dp-0.5-pt-0.2
43079,30,Ellips100,0.3,0.5,9,cma-es-ppmf-dp-0.5-pt-0.3
49439,30,Ellips100,0.4,0.5,9,cma-es-ppmf-dp-0.5-pt-0.4
60839,30,Ellips100,0.5,0.5,9,cma-es-ppmf-dp-0.5-pt-0.5
74279,30,Ellips100,0.6,0.5,9,cma-es-ppmf-dp-0.5-pt-0.6
30479,30,Ellips100,0.9,0.5,9,cma-es-ppmf-dp-0.5-pt-0.9
33839,30,Ellips100,0.1,1,9,cma-es-ppmf-dp-1-pt-0.1
39719,30,Ellips100,0.2,1,9,cma-es-ppmf-dp-1-pt-0.2
42239,30,Ellips100,0.3,1,9,cma-es-ppmf-dp-1-pt-0.3
49199,30,Ellips100,0.4,1,9,cma-es-ppmf-dp-1-pt-0.4
50039,30,Ellips100,0.5,1,9,cma-es-ppmf-dp-1-pt-0.5
75959,30,Ellips100,0.6,1,9,cma-es-ppmf-dp-1-pt-0.6
300119,30,Ellips100,0.9,1,9,cma-es-ppmf-dp-1-pt-0.9
33119,30,Ellips100,0.1,2,9,cma-es-ppmf-dp-2-pt-0.1
39239,30,Ellips100,0.2,2,9,cma-es-ppmf-dp-2-pt-0.2
37319,30,Ellips100,0.3,2,9,cma-es-ppmf-dp-2-pt-0.3
36599,30,Ellips100,0.4,2,9,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips100,0.5,2,9,cma-es-ppmf-dp-2-pt-0.5
146039,30,Ellips100,0.6,2,9,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips100,0.9,2,9,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips100,0.1,10,9,cma-es-ppmf-dp-10-pt-0.1
300119,30,Ellips100,0.2,10,9,cma-es-ppmf-dp-10-pt-0.2
300119,30,Ellips100,0.3,10,9,cma-es-ppmf-dp-10-pt-0.3
300119,30,Ellips100,0.4,10,9,cma-es-ppmf-dp-10-pt-0.4
300119,30,Ellips100,0.5,10,9,cma-es-ppmf-dp-10-pt-0.5
300119,30,Ellips100,0.6,10,9,cma-es-ppmf-dp-10-pt-0.6
300119,30,Ellips100,0.9,10,9,cma-es-ppmf-dp-10-pt-0.9
300119,30,Ellips100,0.1,50,9,cma-es-ppmf-dp-50-pt-0.1
300119,30,Ellips100,0.2,50,9,cma-es-ppmf-dp-50-pt-0.2
300119,30,Ellips100,0.3,50,9,cma-es-ppmf-dp-50-pt-0.3
300119,30,Ellips100,0.4,50,9,cma-es-ppmf-dp-50-pt-0.4
300119,30,Ellips100,0.5,50,9,cma-es-ppmf-dp-50-pt-0.5
300119,30,Ellips100,0.6,50,9,cma-es-ppmf-dp-50-pt-0.6
300119,30,Ellips100,0.9,50,9,cma-es-ppmf-dp-50-pt-0.9
300119,30,Ellips100,0.1,100,9,cma-es-ppmf-dp-100-pt-0.1
300119,30,Ellips100,0.2,100,9,cma-es-ppmf-dp-100-pt-0.2
300119,30,Ellips100,0.3,100,9,cma-es-ppmf-dp-100-pt-0.3
300119,30,Ellips100,0.4,100,9,cma-es-ppmf-dp-100-pt-0.4
300119,30,Ellips100,0.5,100,9,cma-es-ppmf-dp-100-pt-0.5
300119,30,Ellips100,0.6,100,9,cma-es-ppmf-dp-100-pt-0.6
300119,30,Ellips100,0.9,100,9,cma-es-ppmf-dp-100-pt-0.9
258599,50,Ellips100,0.1,0.1,9,cma-es-ppmf-dp-0.1-pt-0.1
145399,50,Ellips100,0.2,0.1,9,cma-es-ppmf-dp-0.1-pt-0.2
115199,50,Ellips100,0.3,0.1,9,cma-es-ppmf-dp-0.1-pt-0.3
123999,50,Ellips100,0.4,0.1,9,cma-es-ppmf-dp-0.1-pt-0.4
150599,50,Ellips100,0.5,0.1,9,cma-es-ppmf-dp-0.1-pt-0.5
195799,50,Ellips100,0.6,0.1,9,cma-es-ppmf-dp-0.1-pt-0.6
500199,50,Ellips100,0.9,0.1,9,cma-es-ppmf-dp-0.1-pt-0.9
116399,50,Ellips100,0.1,0.3,9,cma-es-ppmf-dp-0.3-pt-0.1
107199,50,Ellips100,0.2,0.3,9,cma-es-ppmf-dp-0.3-pt-0.2
122999,50,Ellips100,0.3,0.3,9,cma-es-ppmf-dp-0.3-pt-0.3
141799,50,Ellips100,0.4,0.3,9,cma-es-ppmf-dp-0.3-pt-0.4
168399,50,Ellips100,0.5,0.3,9,cma-es-ppmf-dp-0.3-pt-0.5
223799,50,Ellips100,0.6,0.3,9,cma-es-ppmf-dp-0.3-pt-0.6
500199,50,Ellips100,0.9,0.3,9,cma-es-ppmf-dp-0.3-pt-0.9
92199,50,Ellips100,0.1,0.5,9,cma-es-ppmf-dp-0.5-pt-0.1
114799,50,Ellips100,0.2,0.5,9,cma-es-ppmf-dp-0.5-pt-0.2
126199,50,Ellips100,0.3,0.5,9,cma-es-ppmf-dp-0.5-pt-0.3
145999,50,Ellips100,0.4,0.5,9,cma-es-ppmf-dp-0.5-pt-0.4
169999,50,Ellips100,0.5,0.5,9,cma-es-ppmf-dp-0.5-pt-0.5
209999,50,Ellips100,0.6,0.5,9,cma-es-ppmf-dp-0.5-pt-0.6
74999,50,Ellips100,0.9,0.5,9,cma-es-ppmf-dp-0.5-pt-0.9
92199,50,Ellips100,0.1,1,9,cma-es-ppmf-dp-1-pt-0.1
107399,50,Ellips100,0.2,1,9,cma-es-ppmf-dp-1-pt-0.2
128999,50,Ellips100,0.3,1,9,cma-es-ppmf-dp-1-pt-0.3
134999,50,Ellips100,0.4,1,9,cma-es-ppmf-dp-1-pt-0.4
145399,50,Ellips100,0.5,1,9,cma-es-ppmf-dp-1-pt-0.5
265799,50,Ellips100,0.6,1,9,cma-es-ppmf-dp-1-pt-0.6
500199,50,Ellips100,0.9,1,9,cma-es-ppmf-dp-1-pt-0.9
95199,50,Ellips100,0.1,2,9,cma-es-ppmf-dp-2-pt-0.1
99199,50,Ellips100,0.2,2,9,cma-es-ppmf-dp-2-pt-0.2
101199,50,Ellips100,0.3,2,9,cma-es-ppmf-dp-2-pt-0.3
105399,50,Ellips100,0.4,2,9,cma-es-ppmf-dp-2-pt-0.4
116999,50,Ellips100,0.5,2,9,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips100,0.6,2,9,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips100,0.9,2,9,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips100,0.1,10,9,cma-es-ppmf-dp-10-pt-0.1
500199,50,Ellips100,0.2,10,9,cma-es-ppmf-dp-10-pt-0.2
500199,50,Ellips100,0.3,10,9,cma-es-ppmf-dp-10-pt-0.3
500199,50,Ellips100,0.4,10,9,cma-es-ppmf-dp-10-pt-0.4
500199,50,Ellips100,0.5,10,9,cma-es-ppmf-dp-10-pt-0.5
500199,50,Ellips100,0.6,10,9,cma-es-ppmf-dp-10-pt-0.6
500199,50,Ellips100,0.9,10,9,cma-es-ppmf-dp-10-pt-0.9
500199,50,Ellips100,0.1,50,9,cma-es-ppmf-dp-50-pt-0.1
500199,50,Ellips100,0.2,50,9,cma-es-ppmf-dp-50-pt-0.2
500199,50,Ellips100,0.3,50,9,cma-es-ppmf-dp-50-pt-0.3
500199,50,Ellips100,0.4,50,9,cma-es-ppmf-dp-50-pt-0.4
500199,50,Ellips100,0.5,50,9,cma-es-ppmf-dp-50-pt-0.5
500199,50,Ellips100,0.6,50,9,cma-es-ppmf-dp-50-pt-0.6
500199,50,Ellips100,0.9,50,9,cma-es-ppmf-dp-50-pt-0.9
500199,50,Ellips100,0.1,100,9,cma-es-ppmf-dp-100-pt-0.1
500199,50,Ellips100,0.2,100,9,cma-es-ppmf-dp-100-pt-0.2
500199,50,Ellips100,0.3,100,9,cma-es-ppmf-dp-100-pt-0.3
500199,50,Ellips100,0.4,100,9,cma-es-ppmf-dp-100-pt-0.4
500199,50,Ellips100,0.5,100,9,cma-es-ppmf-dp-100-pt-0.5
500199,50,Ellips100,0.6,100,9,cma-es-ppmf-dp-100-pt-0.6
500199,50,Ellips100,0.9,100,9,cma-es-ppmf-dp-100-pt-0.9
2311,2,Sphere,0.1,0.1,10,cma-es-ppmf-dp-0.1-pt-0.1
2135,2,Sphere,0.2,0.1,10,cma-es-ppmf-dp-0.1-pt-0.2
1727,2,Sphere,0.3,0.1,10,cma-es-ppmf-dp-0.1-pt-0.3
1519,2,Sphere,0.4,0.1,10,cma-es-ppmf-dp-0.1-pt-0.4
1231,2,Sphere,0.5,0.1,10,cma-es-ppmf-dp-0.1-pt-0.5
1095,2,Sphere,0.6,0.1,10,cma-es-ppmf-dp-0.1-pt-0.6
1711,2,Sphere,0.9,0.1,10,cma-es-ppmf-dp-0.1-pt-0.9
3511,2,Sphere,0.1,0.3,10,cma-es-ppmf-dp-0.3-pt-0.1
1999,2,Sphere,0.2,0.3,10,cma-es-ppmf-dp-0.3-pt-0.2
1391,2,Sphere,0.3,0.3,10,cma-es-ppmf-dp-0.3-pt-0.3
967,2,Sphere,0.4,0.3,10,cma-es-ppmf-dp-0.3-pt-0.4
839,2,Sphere,0.5,0.3,10,cma-es-ppmf-dp-0.3-pt-0.5
671,2,Sphere,0.6,0.3,10,cma-es-ppmf-dp-0.3-pt-0.6
1479,2,Sphere,0.9,0.3,10,cma-es-ppmf-dp-0.3-pt-0.9
3383,2,Sphere,0.1,0.5,10,cma-es-ppmf-dp-0.5-pt-0.1
2167,2,Sphere,0.2,0.5,10,cma-es-ppmf-dp-0.5-pt-0.2
1119,2,Sphere,0.3,0.5,10,cma-es-ppmf-dp-0.5-pt-0.3
863,2,Sphere,0.4,0.5,10,cma-es-ppmf-dp-0.5-pt-0.4
727,2,Sphere,0.5,0.5,10,cma-es-ppmf-dp-0.5-pt-0.5
559,2,Sphere,0.6,0.5,10,cma-es-ppmf-dp-0.5-pt-0.6
5767,2,Sphere,0.9,0.5,10,cma-es-ppmf-dp-0.5-pt-0.9
3239,2,Sphere,0.1,1,10,cma-es-ppmf-dp-1-pt-0.1
2687,2,Sphere,0.2,1,10,cma-es-ppmf-dp-1-pt-0.2
1151,2,Sphere,0.3,1,10,cma-es-ppmf-dp-1-pt-0.3
719,2,Sphere,0.4,1,10,cma-es-ppmf-dp-1-pt-0.4
607,2,Sphere,0.5,1,10,cma-es-ppmf-dp-1-pt-0.5
591,2,Sphere,0.6,1,10,cma-es-ppmf-dp-1-pt-0.6
13183,2,Sphere,0.9,1,10,cma-es-ppmf-dp-1-pt-0.9
3535,2,Sphere,0.1,2,10,cma-es-ppmf-dp-2-pt-0.1
3719,2,Sphere,0.2,2,10,cma-es-ppmf-dp-2-pt-0.2
2943,2,Sphere,0.3,2,10,cma-es-ppmf-dp-2-pt-0.3
2111,2,Sphere,0.4,2,10,cma-es-ppmf-dp-2-pt-0.4
807,2,Sphere,0.5,2,10,cma-es-ppmf-dp-2-pt-0.5
791,2,Sphere,0.6,2,10,cma-es-ppmf-dp-2-pt-0.6
8631,2,Sphere,0.9,2,10,cma-es-ppmf-dp-2-pt-0.9
14975,2,Sphere,0.1,10,10,cma-es-ppmf-dp-10-pt-0.1
14975,2,Sphere,0.2,10,10,cma-es-ppmf-dp-10-pt-0.2
15991,2,Sphere,0.3,10,10,cma-es-ppmf-dp-10-pt-0.3
12287,2,Sphere,0.4,10,10,cma-es-ppmf-dp-10-pt-0.4
16983,2,Sphere,0.5,10,10,cma-es-ppmf-dp-10-pt-0.5
7183,2,Sphere,0.6,10,10,cma-es-ppmf-dp-10-pt-0.6
18863,2,Sphere,0.9,10,10,cma-es-ppmf-dp-10-pt-0.9
10791,2,Sphere,0.1,50,10,cma-es-ppmf-dp-50-pt-0.1
9199,2,Sphere,0.2,50,10,cma-es-ppmf-dp-50-pt-0.2
13575,2,Sphere,0.3,50,10,cma-es-ppmf-dp-50-pt-0.3
5303,2,Sphere,0.4,50,10,cma-es-ppmf-dp-50-pt-0.4
10999,2,Sphere,0.5,50,10,cma-es-ppmf-dp-50-pt-0.5
14839,2,Sphere,0.6,50,10,cma-es-ppmf-dp-50-pt-0.6
14319,2,Sphere,0.9,50,10,cma-es-ppmf-dp-50-pt-0.9
10495,2,Sphere,0.1,100,10,cma-es-ppmf-dp-100-pt-0.1
8159,2,Sphere,0.2,100,10,cma-es-ppmf-dp-100-pt-0.2
9551,2,Sphere,0.3,100,10,cma-es-ppmf-dp-100-pt-0.3
10943,2,Sphere,0.4,100,10,cma-es-ppmf-dp-100-pt-0.4
6295,2,Sphere,0.5,100,10,cma-es-ppmf-dp-100-pt-0.5
8247,2,Sphere,0.6,100,10,cma-es-ppmf-dp-100-pt-0.6
9807,2,Sphere,0.9,100,10,cma-es-ppmf-dp-100-pt-0.9
6559,5,Sphere,0.1,0.1,10,cma-es-ppmf-dp-0.1-pt-0.1
5279,5,Sphere,0.2,0.1,10,cma-es-ppmf-dp-0.1-pt-0.2
4519,5,Sphere,0.3,0.1,10,cma-es-ppmf-dp-0.1-pt-0.3
3779,5,Sphere,0.4,0.1,10,cma-es-ppmf-dp-0.1-pt-0.4
3259,5,Sphere,0.5,0.1,10,cma-es-ppmf-dp-0.1-pt-0.5
2739,5,Sphere,0.6,0.1,10,cma-es-ppmf-dp-0.1-pt-0.6
4199,5,Sphere,0.9,0.1,10,cma-es-ppmf-dp-0.1-pt-0.9
5259,5,Sphere,0.1,0.3,10,cma-es-ppmf-dp-0.3-pt-0.1
3419,5,Sphere,0.2,0.3,10,cma-es-ppmf-dp-0.3-pt-0.2
2679,5,Sphere,0.3,0.3,10,cma-es-ppmf-dp-0.3-pt-0.3
2319,5,Sphere,0.4,0.3,10,cma-es-ppmf-dp-0.3-pt-0.4
1799,5,Sphere,0.5,0.3,10,cma-es-ppmf-dp-0.3-pt-0.5
1599,5,Sphere,0.6,0.3,10,cma-es-ppmf-dp-0.3-pt-0.6
16319,5,Sphere,0.9,0.3,10,cma-es-ppmf-dp-0.3-pt-0.9
4559,5,Sphere,0.1,0.5,10,cma-es-ppmf-dp-0.5-pt-0.1
2899,5,Sphere,0.2,0.5,10,cma-es-ppmf-dp-0.5-pt-0.2
2099,5,Sphere,0.3,0.5,10,cma-es-ppmf-dp-0.5-pt-0.3
1679,5,Sphere,0.4,0.5,10,cma-es-ppmf-dp-0.5-pt-0.4
1399,5,Sphere,0.5,0.5,10,cma-es-ppmf-dp-0.5-pt-0.5
1479,5,Sphere,0.6,0.5,10,cma-es-ppmf-dp-0.5-pt-0.6
2799,5,Sphere,0.9,0.5,10,cma-es-ppmf-dp-0.5-pt-0.9
3359,5,Sphere,0.1,1,10,cma-es-ppmf-dp-1-pt-0.1
2159,5,Sphere,0.2,1,10,cma-es-ppmf-dp-1-pt-0.2
1579,5,Sphere,0.3,1,10,cma-es-ppmf-dp-1-pt-0.3
1279,5,Sphere,0.4,1,10,cma-es-ppmf-dp-1-pt-0.4
1319,5,Sphere,0.5,1,10,cma-es-ppmf-dp-1-pt-0.5
1779,5,Sphere,0.6,1,10,cma-es-ppmf-dp-1-pt-0.6
16419,5,Sphere,0.9,1,10,cma-es-ppmf-dp-1-pt-0.9
2699,5,Sphere,0.1,2,10,cma-es-ppmf-dp-2-pt-0.1
1499,5,Sphere,0.2,2,10,cma-es-ppmf-dp-2-pt-0.2
1559,5,Sphere,0.3,2,10,cma-es-ppmf-dp-2-pt-0.3
2139,5,Sphere,0.4,2,10,cma-es-ppmf-dp-2-pt-0.4
2379,5,Sphere,0.5,2,10,cma-es-ppmf-dp-2-pt-0.5
20379,5,Sphere,0.6,2,10,cma-es-ppmf-dp-2-pt-0.6
21659,5,Sphere,0.9,2,10,cma-es-ppmf-dp-2-pt-0.9
8979,5,Sphere,0.1,10,10,cma-es-ppmf-dp-10-pt-0.1
18699,5,Sphere,0.2,10,10,cma-es-ppmf-dp-10-pt-0.2
20859,5,Sphere,0.3,10,10,cma-es-ppmf-dp-10-pt-0.3
21099,5,Sphere,0.4,10,10,cma-es-ppmf-dp-10-pt-0.4
